Date,Close
2010-02-25,100.0
2010-02-26,100.31827390341854
2010-03-01,101.84730569101454
2010-03-02,102.11262147794015
2010-03-03,102.13247824660357
2010-03-04,102.58203306512219
2010-03-05,104.17285044419167
2010-03-08,104.3013706691758
2010-03-09,104.87999785070174
2010-03-10,105.76090039975466
2010-03-11,106.11723815982093
2010-03-12,106.1514370503063
2010-03-15,105.91203808351814
2010-03-16,106.58223264281742
2010-03-17,106.80176810755164
2010-03-18,107.22760119124453
2010-03-19,106.59271653186755
2010-03-22,107.53925617177526
2010-03-23,108.28998208177447
2010-03-24,107.66336602596436
2010-03-25,107.51498903231685
2010-03-26,107.70694452945351
2010-03-29,108.18076648743053
2010-03-30,108.55254391197467
2010-03-31,108.02190560473288
2010-04-01,108.08920584304775
2010-04-05,109.09697220301521
2010-04-06,109.32423086668366
2010-04-07,109.06774255473859
2010-04-08,109.25693736175927
2010-04-09,110.01263251396725
2010-04-12,110.0799260188916
2010-04-13,110.53003297543343
2010-04-14,111.909576759945
2010-04-15,112.45125109426013
2010-04-16,111.0281220728689
2010-04-19,111.06618592951662
2010-04-20,111.62164351424002
2010-04-21,112.2245445686149
2010-04-22,112.81089494907503
2010-04-23,113.37187391403036
2010-04-26,113.02767645708383
2010-04-27,110.66461998528216
2010-04-28,110.73853241309433
2010-04-29,112.68568081883954
2010-04-30,110.354621418821
2010-05-03,112.06292299580124
2010-05-04,108.60825598519301
2010-05-05,108.01749523393784
2010-05-06,104.45912727582709
2010-05-07,102.01498731530225
2010-05-10,107.15424090145555
2010-05-11,107.03674997015425
2010-05-12,108.97286234882613
2010-05-13,107.3147581982228
2010-05-14,105.19551106400431
2010-05-17,105.65609517620575
2010-05-18,104.09011054139894
2010-05-19,103.33772821733014
2010-05-20,99.29450227416898
2010-05-21,100.54387615301738
2010-05-24,100.1307287770769
2010-05-25,100.15279409783307
2010-05-26,99.09316716402856
2010-05-27,102.74696073268446
2010-05-28,102.17771316416228
2010-06-01,101.22068963520444
2010-06-02,103.67806070811432
2010-06-03,104.56448463739918
2010-06-04,101.05520982961895
2010-06-07,99.18639095587145
2010-06-08,99.0506929365858
2010-06-09,98.12511434138789
2010-06-10,100.9476439159541
2010-06-11,101.8886756424109
2010-06-14,101.7965561266144
2010-06-15,104.66487275676253
2010-06-16,105.09677935871053
2010-06-17,105.39133152730334
2010-06-18,105.54743171988503
2010-06-21,104.57440965503562
2010-06-22,103.73046668658404
2010-06-23,103.3928881525253
2010-06-24,101.74746297628386
2010-06-25,101.4126451323411
2010-06-28,101.2736410183068
2010-06-29,97.30543851239473
2010-06-30,95.93085050331084
2010-07-01,95.66994508718024
2010-07-02,95.33512050984694
2010-07-06,95.68483934702542
2010-07-07,98.72083760146126
2010-07-08,99.19466629282883
2010-07-09,100.10370094750252
2010-07-12,100.44789840444905
2010-07-13,101.7717368491328
2010-07-14,102.23397737540382
2010-07-15,102.39007756798553
2010-07-16,99.47983884841784
2010-07-19,100.35136851785754
2010-07-20,101.5312403396888
2010-07-21,100.2421529235136
2010-07-22,102.76847391541743
2010-07-23,103.4458395356277
2010-07-26,104.27434283960142
2010-07-27,104.18664042799047
2010-07-28,103.29359757581781
2010-07-29,102.61403013690531
2010-07-30,102.81811920377118
2010-08-02,104.74816479757845
2010-08-03,104.35212023357595
2010-08-04,105.31134558123603
2010-08-05,105.07691585665661
2010-08-06,104.96273775349448
2010-08-09,105.64065551172791
2010-08-10,104.76195478137724
2010-08-11,101.791041479773
2010-08-12,101.06238089052995
2010-08-13,100.32489282630632
2010-08-16,100.47437409600025
2010-08-17,101.79048934174982
2010-08-18,102.09001075255134
2010-08-19,100.55656186076978
2010-08-20,100.70825168255647
2010-08-23,99.74626564478038
2010-08-24,97.92377923124745
2010-08-25,98.78482501163698
2010-08-26,97.57902963627772
