Date,Close
2010-06-29,100.0
2010-06-30,99.74885217419812
2010-07-01,91.92128685529225
2010-07-02,80.36833717070904
2010-07-06,67.43405947444582
2010-07-07,66.13642744500686
2010-07-08,73.08496040383649
2010-07-09,72.83380509314976
2010-07-12,71.3687810992287
2010-07-13,75.93131240943757
2010-07-14,83.04730469671284
2010-07-15,83.25657459185484
2010-07-16,86.39596732368736
2010-07-19,91.71201696015025
2010-07-20,84.97275389646263
2010-07-21,84.63791008841969
2010-07-22,87.90286924826832
2010-07-23,89.11674541638752
2010-07-26,87.69359935312632
2010-07-27,86.0192381000997
2010-07-28,86.7308111317303
2010-07-29,85.18209115556816
2010-07-30,83.46584448699684
2010-08-02,87.56802544022537
2010-08-03,91.87940892463237
2010-08-04,88.99117150348658
2010-08-05,85.60063094585217
2010-08-06,82.00082049307576
2010-08-09,82.04269842373564
2010-08-10,79.65676413907843
2010-08-11,74.92671362134521
2010-08-12,73.67095952256614
2010-08-13,76.68477085661289
2010-08-16,78.61027993544137
2010-08-17,80.15906727556704
2010-08-18,78.56840200478149
2010-08-19,78.65215786610125
2010-08-20,79.9497300164615
2010-08-23,84.26118086483204
2010-08-24,80.36833717070904
2010-08-25,83.29845252251472
2010-08-26,82.67057547312518
2010-08-27,82.46124569890449
2010-08-30,83.17287860961378
2010-08-31,81.54039528724705
2010-09-01,85.60063094585217
2010-09-02,88.15402455895503
2010-09-03,88.11213914341032
2010-09-07,85.97736016943983
2010-09-08,87.48426209402078
2010-09-09,86.68899308014912
2010-09-10,84.42863270839285
2010-09-13,86.7308111317303
2010-09-14,88.40517238475691
2010-09-15,92.0049828375333
2010-09-16,87.65172142246644
2010-09-17,84.67978801907957
2010-09-20,88.15402455895503
2010-09-21,86.94014839083583
2010-09-22,83.17287860961378
2010-09-23,81.87524658017483
2010-09-24,84.1356069519311
2010-09-27,85.93554211785865
2010-09-28,89.57723050129492
2010-09-29,92.0049828375333
2010-09-30,85.43323898137005
2010-10-01,86.22850799524171
2010-10-04,87.86099131760844
2010-10-05,88.40517238475691
2010-10-06,85.64250887651205
2010-10-07,85.5169349636111
2010-10-08,85.5169349636111
2010-10-11,84.72160607066075
2010-10-12,84.72160607066075
2010-10-13,85.97736016943983
2010-10-14,86.85638504463125
2010-10-15,85.97736016943983
2010-10-18,84.67978801907957
2010-10-19,83.92632957190426
2010-10-20,86.43784525434725
2010-10-21,86.85638504463125
2010-10-22,86.7308111317303
2010-10-25,87.27499219887878
2010-10-26,89.40977865773411
2010-10-27,87.90286924826832
2010-10-28,88.69820562610352
2010-10-29,91.41898371880366
2010-11-01,89.61904855287611
2010-11-02,88.9493534519054
2010-11-03,91.1259579623419
2010-11-04,104.22768750216594
2010-11-05,102.30217842333744
2010-11-08,104.56253879509372
2010-11-09,103.09750731628779
2010-11-10,122.89656211006088
2010-11-11,117.37124257845599
2010-11-12,124.90577465601527
2010-11-15,128.92419226303923
2010-11-16,124.19420162438468
2010-11-17,123.44074317720937
2010-11-18,125.11510443023597
2010-11-19,129.71952115598958
2010-11-22,139.80743936176688
2010-11-23,144.70488932886704
2010-11-24,148.47215162520428
2010-11-26,147.84427457581472
2010-11-29,143.70028305588986
2010-11-30,147.88610011228076
2010-12-01,143.78397903813092
2010-12-02,135.4123000160401
2010-12-03,131.81242968418502
2010-12-06,126.87316915038849
2010-12-07,132.1054629255316
2010-12-08,135.49599599828116
2010-12-09,134.15654591726104
2010-12-10,131.93799611220112
2010-12-13,127.87777542336568
2010-12-14,119.42232557018544
2010-12-15,123.90116838303808
2010-12-16,128.96606270881426
2010-12-17,131.26830849611522
2010-12-20,132.69145455937644
2010-12-21,135.03557079245246
2010-12-22,136.5842982534994
2010-12-23,125.95225885965236
2010-12-27,106.94847307975093
2010-12-28,110.54834341160603
2010-12-29,116.07367042809574
2010-12-30,110.92507263519367
2010-12-31,111.46919382326345
2011-01-03,111.42737577168226
2011-01-04,111.63664566682428
2011-01-05,112.3064006468737
2011-01-06,116.70154747748529
2011-01-07,118.20844940206624
2011-01-10,119.08748176214247
2011-01-11,112.85052183494346
2011-01-12,112.85052183494346
2011-01-13,109.75301451865566
2011-01-14,107.78568738824599
2011-01-18,107.32519481845375
2011-01-19,100.58599911872965
2011-01-20,94.68395036353712
2011-01-21,96.44200759880478
2011-01-24,102.51150819755814
2011-01-25,103.30678469631465
2011-01-26,103.5998104527764
2011-01-27,104.311383484407
2011-01-28,100.5023031364886
2011-01-31,100.87903236007625
2011-02-01,100.08369598224107
2011-02-02,100.209269895142
2011-02-03,98.91163786570306
2011-02-04,98.20006483407245
2011-02-07,96.56758151170573
2011-02-08,102.51150819755814
2011-02-09,97.15358063043539
2011-02-10,97.19545856109526
2011-02-11,97.32103247399621
2011-02-14,96.60945944236559
2011-02-15,95.60486065427325
2011-02-16,103.51611447053534
2011-02-17,98.78606395280212
2011-02-18,97.02800671753444
2011-02-22,91.54455763170459
2011-02-23,91.37710578814378
2011-02-24,94.30722113994946
2011-02-25,98.82794188346199
2011-02-28,100.0
2011-03-01,100.209269895142
2011-03-02,100.5441211880698
2011-03-03,101.96732713040969
2011-03-04,104.43696488219278
2011-03-07,104.3951468306116
2011-03-08,103.22308871407357
2011-03-09,103.47423653987546
2011-03-10,100.5023031364886
2011-03-11,100.75345096229047
2011-03-14,97.32103247399621
2011-03-15,96.06527837521712
2011-03-16,95.52109730806866
2011-03-17,95.47927925648747
2011-03-18,96.10715630587701
2011-03-21,95.14437556936583
2011-03-22,92.88401519760957
2011-03-23,92.96777105892933
2011-03-24,93.47007419541792
2011-03-25,95.2281314306856
2011-03-28,97.32103247399621
2011-03-29,100.12557391290093
2011-03-30,99.24654903770951
2011-03-31,116.1573664103368
2011-04-01,111.59476773616439
2011-04-04,108.12053119628892
2011-04-05,111.76221957972521
2011-04-06,110.8831947045338
2011-04-07,114.02257995148149
2011-04-08,110.8831947045338
2011-04-11,105.7764748422916
2011-04-12,103.18120329852887
2011-04-13,104.3532614150669
2011-04-14,105.23229377514313
2011-04-15,107.07404699265186
2011-04-18,104.77186856931442
2011-04-19,105.31598975738419
2011-04-20,107.78568738824599
2011-04-21,111.92967890817087
2011-04-25,110.46458755028625
2011-04-26,112.72494792204253
2011-04-27,113.35282497143207
2011-04-28,115.78063718674916
2011-04-29,115.52948936094727
2011-05-02,114.90161231155773
2011-05-03,112.47379261135582
2011-05-04,111.72034164906535
2011-05-05,110.67391732450696
2011-05-06,113.52027681499288
2011-05-09,116.82712139038622
2011-05-10,118.5851786256539
2011-05-11,113.31100691985088
2011-05-12,115.82251511740903
2011-05-13,115.32021198092043
2011-05-16,111.34361242547767
2011-05-17,108.66471226343741
2011-05-18,110.29719558580413
2011-05-19,118.04099755850541
2011-05-20,117.07827670107294
2011-05-23,112.2645227162138
2011-05-24,111.84591556196628
2011-05-25,121.30596420323887
2011-05-26,123.39886524654948
2011-05-27,123.69189848789608
2011-05-31,126.16152126990951
2011-06-01,119.38044763952556
2011-06-02,120.38505391250274
2011-06-03,126.11971070321317
2011-06-06,120.13390608670088
2011-06-07,118.75257059013602
2011-06-08,113.52027681499288
2011-06-09,115.61318534318833
2011-06-10,116.6177841312807
2011-06-13,119.00372590082273
2011-06-14,119.71535881153201
2011-06-15,114.35743124440927
2011-06-16,110.92507263519367
2011-06-17,110.92507263519367
2011-06-20,108.87398215857942
2011-06-21,115.23645611960067
2011-06-22,113.89700603858056
2011-06-23,115.98990708189115
2011-06-24,115.40391544804633
2011-06-27,114.94349024221762
2011-06-28,117.66426833491776
2011-06-29,118.41772678209308
2011-06-30,121.93384125262841
2011-07-01,121.47341604679968
2011-07-05,121.97571918328829
2011-07-06,121.22226822099782
2011-07-07,124.44534945018655
2011-07-08,120.59439117160828
2011-07-11,118.66887460789495
2011-07-12,117.91542364560448
2011-07-13,119.88275077601416
2011-07-14,115.57136729160715
2011-07-15,115.4457933787062
2011-07-18,113.9807020208216
2011-07-19,116.74336552906645
2011-07-20,120.09208803511969
2011-07-21,120.13390608670088
2011-07-22,122.60359623267783
2011-07-25,119.25487372662462
2011-07-26,117.20385061397387
2011-07-27,115.69694120450808
2011-07-28,117.91542364560448
2011-07-29,117.91542364560448
2011-08-01,120.42693184316262
2011-08-02,114.44118710572901
2011-08-03,113.85512810792066
2011-08-04,103.5998104527764
2011-08-05,101.46503147880593
2011-08-08,98.95351579636294
2011-08-09,104.8974499671002
2011-08-10,99.70697424353824
2011-08-11,105.90204875519254
2011-08-12,110.12973625735849
2011-08-15,109.79489244931555
2011-08-16,109.25071138216707
2011-08-17,108.12053119628892
2011-08-18,101.54872746104698
2011-08-19,93.34450028251698
2011-08-22,91.87940892463237
2011-08-23,96.10715630587701
2011-08-24,99.91624413868024
2011-08-25,96.73504084015137
2011-08-26,99.3302450199506
2011-08-29,103.43235860921558
2011-08-30,103.09750731628779
2011-08-31,103.55793252211653
2011-09-01,100.46042520582871
2011-09-02,96.56758151170573
2011-09-06,96.02340044455725
2011-09-07,99.79067022577931
2011-09-08,98.82794188346199
2011-09-09,96.1489743574582
2011-09-12,95.77225261875537
2011-09-13,100.79526901387166
2011-09-14,101.8836311481686
2011-09-15,103.89284369412299
2011-09-16,107.99495728338799
2011-09-19,107.86938337048706
2011-09-20,108.87398215857942
2011-09-21,108.20422717853
2011-09-22,107.28338425175738
2011-09-23,110.4227694987051
2011-09-26,106.82289916685
2011-09-27,109.62744060575473
2011-09-28,102.93005547272698
2011-09-29,100.96272834231732
2011-09-30,102.09290852819547
2011-10-03,99.3302450199506
2011-10-04,99.03721177860399
2011-10-05,106.19502211746045
2011-10-06,112.85052183494346
2011-10-07,112.97609574784443
2011-10-10,116.70154747748529
2011-10-11,115.57136729160715
2011-10-12,116.3666363054788
2011-10-13,116.95269530328716
2011-10-14,117.41312050911587
2011-10-17,114.77603091377195
2011-10-18,118.62699667723507
2011-10-19,115.40391544804633
2011-10-20,114.44118710572901
2011-10-21,117.32942452687483
2011-10-24,119.50602155242649
2011-10-25,118.25026745364741
2011-10-26,117.12008726776928
2011-10-27,120.38505391250274
2011-10-28,125.03134856891623
2011-10-31,122.93844004072076
2011-11-01,120.88735704899133
2011-11-02,120.17578401736073
2011-11-03,135.87272522186882
2011-11-04,135.2448481724793
2011-11-07,130.89157927252757
2011-11-08,133.27752104206962
2011-11-09,129.25909595016086
2011-11-10,131.14272709832946
2011-11-11,140.81204563474407
2011-11-14,139.05399588436123
2011-11-15,142.02592928774808
2011-11-16,146.25361678991402
2011-11-17,140.97943759922617
2011-11-18,136.45871685571365
2011-11-21,132.94260238517833
2011-11-22,134.2402418995021
2011-11-23,131.64503771970288
2011-11-25,132.5240625948943
2011-11-28,136.2913248912315
2011-11-29,132.90079181848196
2011-11-30,137.04478333840683
2011-12-01,136.45871685571365
2011-12-02,139.38883969240416
2011-12-05,144.07701227947751
2011-12-06,145.96064342764612
2011-12-07,143.11423154296634
2011-12-08,129.30092148662686
2011-12-09,129.9287985360164
2011-12-12,127.29170894067248
2011-12-13,123.27329133364854
2011-12-14,119.42232557018544
2011-12-15,119.79905479377308
2011-12-16,117.20385061397387
2011-12-19,116.1573664103368
2011-12-20,116.78524345972635
2011-12-21,115.40391544804633
2011-12-22,116.24106239257787
2011-12-23,116.78524345972635
2011-12-27,119.58978489863108
2011-12-28,119.33862958794437
2011-12-29,120.25947999960181
2011-12-30,119.5479069679712
2012-01-03,117.5386944220168
2012-01-04,115.98990708189115
2012-01-05,113.52027681499288
2012-01-06,112.64125193980146
2012-01-09,114.06445788214134
